Station_id,Lon,Lat,Alt,Start_YYYYMM,End_YYYYMM
58129,3309,11750,149,201301,201502
58130,3353,11804,100210,195501,195805
58130,3353,11804,217,195806,198012
58130,3353,11755,217,198101,200004
58130,3353,11755,222,200005,200912
58130,3356,11757,238,201001,201707
58130,3356,11758,238,201708,201712
58130,3356,11757,238,201801,202012
58130,3356,11757,253,201804,201804
58130,3356,11758,238,201903,202006
58130,3356,11758,238,202008,202008
58130,3356,11758,238,202012,202012
58131,3356,11818,265,195901,195912
58131,3357,11815,100230,196001,196212
58131,3357,11814,262,196301,197902
58131,3357,11814,270,197903,198205
58131,3357,11814,267,198206,199712
58131,3359,11816,270,199801,200212
58131,3359,11816,278,200301,201312
58131,3358,11813,250,201401,201502
58132,3341,11842,100170,195701,195904
58132,3341,11842,212,195905,196012
58132,3341,11842,100212,196101,196112
58132,3341,11842,218,196201,196412
58132,3342,11843,140,196501,197902
58132,3342,11843,145,197903,200212
58132,3342,11843,152,200301,200812
58132,3343,11841,145,200901,201502
58135,3325,11823,165,195601,195606
58135,3325,11823,161,195607,195902
58135,3327,11813,152,195903,197902
58135,3327,11813,158,197903,200212
58135,3327,11813,168,200301,200612
58135,3329,11813,165,200701,201112
58135,3329,11813,169,201201,202012
58135,3329,11813,184,201804,201804
58138,3303,11837,134,195701,198112
58138,3300,11831,345,198201,198707
58138,3259,11831,345,198708,199312
58138,3259,11831,408,199401,201812
58138,3259,11831,423,201804,201804
58138,3257,11830,431,201901,202012
58138,3257,11831,431,201903,202006
58138,3257,11831,431,202008,202008
58138,3257,11831,431,202012,202012
58139,3306,11845,242,195901,195912
58139,3318,11851,82,196001,196112
58139,3318,11851,195,196201,196510
58139,3318,11851,197,196511,196707
58139,3318,11851,194,196708,196902
58139,3318,11851,192,196903,197902
58139,3318,11851,195,197903,200412
58139,3318,11853,106,200501,201212
58139,3318,11855,106,201301,201502
58140,3353,11924,49,195701,195809
58140,3346,11914,102,195810,196605
58140,3347,11916,108,196606,197902
58140,3347,11916,95,197903,200712
58140,3346,11918,91,200801,201502
58141,3338,11901,144,200101,201212
58141,3338,11856,125,201301,202012
58141,3338,11856,140,201804,201804
58143,3348,11948,30,196001,196109
58143,3348,11948,21,196110,199802
58143,3348,11951,48,199803,202012
58143,3348,11951,63,201804,201804
58144,3335,11902,183,195101,195212
58144,3335,11902,182,195301,195404
58144,3338,11904,203,195405,195409
58144,3338,11904,200,195410,195412
58144,3336,11858,200,195501,195608
58144,3336,11901,144,195609,195910
58144,3336,11902,155,195911,197902
58144,3336,11902,175,197903,200012
58145,3332,11910,70,195901,197902
58145,3332,11910,72,197903,200304
58145,3332,11910,78,200305,201012
58145,3330,11909,74,201101,201502
58146,3334,12002,18,195906,196108
58146,3329,11949,18,196109,198810
58146,3329,11949,24,198811,199703
58146,3329,11948,27,199704,200704
58146,3329,11948,30,200705,200908
58146,3328,11946,30,200909,201502
58147,3302,11902,94,196101,196512
58147,3302,11902,101,196601,199812
58147,3259,11858,242,199901,201502
58148,3310,11921,100051,195611,196012
58148,3314,11918,51,196101,196412
58148,3314,11918,50,196501,197807
58148,3314,11918,41,197808,199709
58148,3314,11918,43,199710,201312
58148,3315,11918,43,201401,201412
58148,3316,11920,33,201501,201501
58148,3316,11921,33,201502,201502
58150,3405,12015,16,195401,195412
58150,3404,12013,16,195501,195912
58150,3346,12015,19,196001,197503
58150,3346,12015,20,197504,201312
58150,3345,12018,18,201401,201704
58150,3344,12017,18,201705,201705
58150,3345,12018,18,201706,202012
58150,3345,12018,33,201804,201804
58151,3321,12009,33,195301,195309
58151,3321,12009,28,195310,195406
58151,3321,12009,26,195407,195412
58151,3323,12006,26,195501,195611
58151,3333,12002,20,195701,195812
58151,3333,12002,20,195906,196012
58151,3323,12008,23,196101,198512
58154,3323,12009,19,197801,200011
58154,3323,12009,21,200012,200302
58154,3326,12012,25,200303,201502
58158,3302,12047,31,195801,195812
58158,3312,12029,29,195901,198109
58158,3312,12029,31,198110,201511
58158,3310,12027,31,201512,202012
58158,3310,12027,46,201804,201804
58158,3310,12028,31,201903,202006
58158,3310,12028,31,202008,202008
58158,3310,12028,31,202012,202012
58202,3242,11536,327,195701,197112
58202,3239,11535,327,197201,198012
58202,3238,11535,314,198101,199804
58202,3238,11535,317,199805,201312
58202,3240,11534,312,201401,201502
58203,3256,11550,333,195301,195312
58203,3256,11550,306,195401,195812
58203,3256,11550,280,195901,196412
58203,3256,11550,312,196501,197204
58203,3256,11550,305,197205,197312
58203,3256,11550,306,197401,198012
58203,3255,11549,306,198101,199812
58203,3252,11544,327,199901,202012
58205,3227,11525,297,195901,196006
58205,3227,11525,297,196008,196804
58205,3225,11527,297,196805,196805
58205,3227,11525,297,196807,200312
58205,3228,11526,349,200401,200412
58205,3228,11526,100349,200501,201009
58205,3228,11526,349,201010,201311
58205,3228,11526,100349,201312,201312
58205,3228,11526,349,201401,201502
58207,3209,11502,411,195612,196310
58207,3209,11502,419,196311,197206
58207,3209,11502,420,197207,198103
58207,3209,11502,419,198104,200512
58207,3210,11503,428,200601,201502
58208,3212,11542,404,195207,195209
58208,3212,11542,411,195210,195301
58208,3212,11542,410,195302,195312
58208,3212,11542,458,195401,195512
58208,3210,11540,563,195601,195608
58208,3210,11540,569,195609,197712
58208,3210,11540,571,197801,200312
58208,3210,11537,429,200401,202012
58210,3234,11613,256,195901,196501
58210,3234,11613,248,196502,197102
58210,3234,11613,245,197103,197509
58210,3234,11613,100245,197510,198012
58210,3237,11616,100245,198101,198305
58210,3237,11616,246,198306,200612
58210,3239,11614,250,200701,200906
58210,3239,11614,252,200907,201502
58212,3243,11644,100222,195901,195904
58212,3243,11644,219,195905,196212
58212,3243,11644,100219,196301,196403
58212,3243,11644,220,196404,201312
58212,3243,11646,230,201401,201502
58214,3220,11617,327,195902,197711
58214,3220,11617,329,197712,201412
58214,3222,11618,279,201501,201502
58215,3232,11635,233,195501,195509
58215,3232,11635,230,195510,195605
58215,3232,11635,230,195607,195812
58215,3233,11646,227,195901,195903
58215,3232,11635,227,195904,195904
58215,3233,11646,227,195905,198112
58215,3233,11647,227,198201,201212
58215,3226,11647,257,201301,202012
58220,3228,11709,100290,196604,198203
58220,3228,11709,281,198204,201502
58221,3256,11722,206,195109,195305
58221,3256,11727,206,195306,195406
58221,3256,11727,199,195407,195612
58221,3257,11722,210,195701,198012
58221,3257,11723,210,198101,198204
58221,3257,11723,181,198205,198303
58221,3257,11723,187,198304,200512
58221,3255,11723,219,200601,200810
58221,3255,11724,219,200811,201212
58221,3251,11718,268,201301,202012
58222,3252,11733,100377,195608,196410
58222,3252,11733,368,196411,197212
58222,3252,11733,267,197301,200612
58222,3251,11733,246,200701,201502
58223,3239,11814,339,195512,195912
58223,3246,11758,339,196001,197712
58223,3247,11759,339,197801,199302
58223,3247,11759,349,199303,201112
58223,3248,11759,314,201201,201502
58224,3230,11701,352,195501,195510
58224,3230,11701,367,195511,195808
58224,3230,11701,243,195809,196312
58224,3239,11701,220,196401,198312
58224,3239,11701,326,198401,201502
58225,3232,11740,688,195701,197306
58225,3232,11740,717,197307,197812
58225,3232,11740,723,197901,200712
58225,3232,11740,696,200801,202012
58230,3204,11812,322,195611,196312
58230,3205,11815,315,196401,197712
58230,3206,11816,315,197801,198606
58230,3205,11816,315,198607,201012
58230,3207,11817,265,201101,201502
58234,3227,11825,295,195901,196410
58234,3227,11825,284,196411,197809
58234,3227,11825,433,197810,198008
58234,3227,11825,404,198009,198504
58234,3228,11825,404,198505,201502
58235,3220,11850,100122,196101,196112
58235,3218,11847,100122,196201,196412
58235,3221,11850,122,196501,200812
58235,3222,11851,104,200901,201502
58236,3219,11820,216,195106,195505
58236,3219,11820,249,195506,195802
58236,3218,11818,249,195803,196704
58236,3218,11818,253,196705,199612
58236,3218,11818,275,199701,201012
58236,3221,11815,335,201101,202012
58237,3203,11856,100087,196001,196212
58237,3203,11837,100087,196301,196812
58237,3203,11837,87,196901,196912
58237,3203,11837,100087,197001,198010
58237,3203,11837,89,198011,201212
58237,3204,11835,466,201301,201502
58238,3205,11845,618,195101,195212
58238,3205,11845,615,195301,195303
58238,3203,11847,615,195304,195406
58238,3204,11847,615,195407,195512
58238,3200,11848,89,195601,199812
58238,3200,11848,71,199901,200712
58238,3156,11854,352,200801,202012
58238,3156,11854,367,201804,201804
58240,3242,11901,100194,195611,196411
58240,3242,11901,127,196412,197712
58240,3241,11901,127,197801,197812
58240,3241,11901,208,197901,199909
58240,3241,11901,213,199910,201502
58241,3245,11930,64,195405,195412
58241,3247,11925,64,195501,195608
58241,3247,11925,65,195609,195709
58241,3248,11927,54,195710,196707
58241,3248,11927,54,196711,201912
58241,3248,11927,69,201804,201804
58241,3247,11927,54,201903,201912
58241,3245,11929,65,202001,202001
58241,3246,11929,65,202001,202001
58241,3245,11929,65,202003,202012
58241,3246,11929,65,202003,202006
58241,3246,11929,65,202008,202008
58241,3246,11929,65,202012,202012
58242,3215,11911,100078,195901,195904
58242,3215,11908,100078,195905,195910
58242,3215,11911,100078,195911,196012
58242,3215,11911,261,196101,196602
58242,3215,11911,78,196603,197811
58242,3217,11910,76,197812,197912
58242,3217,11910,105,198001,200709
58242,3217,11911,105,200710,201212
58242,3218,11910,225,201301,201502
58243,3259,11950,100028,195701,195912
58243,3259,11950,28,196001,197212
58243,3259,11950,29,197301,197812
58243,3256,11950,30,197901,201112
58243,3257,11949,30,201201,201502
58244,3225,11930,69,195901,195912
58244,3227,11934,65,196001,196210
58244,3226,11933,82,196211,196412
58244,3227,11934,55,196501,199503
58244,3227,11934,60,199504,200912
58244,3227,11935,52,201001,201502
58245,3225,11925,72,195507,195712
58245,3225,11925,71,195801,197004
58245,3225,11925,72,197005,197512
58245,3225,11925,101,197601,198205
58245,3225,11925,95,198206,199402
58245,3225,11925,99,199403,201502
58246,3229,11952,37,195501,195905
58246,3229,11952,54,195906,197809
58246,3230,11956,51,197810,197912
58246,3230,11956,55,198001,200506
58246,3231,11954,50,200701,201212
58246,3233,12000,26,201301,201502
58247,3215,11953,63,195901,196312
58247,3215,11953,50,196401,197910
58247,3215,11949,50,197911,198412
58247,3215,11949,48,198501,201112
58247,3216,11948,54,201201,201401
58247,3216,11948,32,201402,201502
58248,3213,11927,410,195101,195212
58248,3213,11928,410,195301,196012
58248,3213,11928,264,196101,199312
58248,3213,11928,280,199401,199612
58249,3210,12000,55,195904,196412
58249,3211,12000,61,196501,197810
58249,3212,12000,61,197811,198512
58249,3210,12000,44,198601,201012
58249,3210,12003,60,201101,201502
58250,3231,12009,100050,196301,196508
58250,3231,12009,54,196509,200505
58250,3231,12009,62,200506,201312
58250,3231,12010,62,201401,201502
58251,3251,12019,58,195301,195412
58251,3251,12018,63,195501,198012
58251,3252,12019,43,198101,200412
58251,3251,12017,33,200501,202012
58251,3251,12017,48,201804,201804
58251,3252,12017,33,202006,202006
58251,3252,12017,33,202008,202008
58251,3252,12017,33,202012,202012
58252,3211,11928,286,198001,198102
58252,3211,11928,273,198103,201612
58254,3233,12028,54,196001,196111
58254,3233,12028,42,196112,196412
58254,3233,12027,44,196501,197105
58254,3233,12027,45,197106,198312
58254,3232,12027,45,198401,200609
58254,3231,12027,54,200610,201502
58255,3224,12029,63,195701,195703
58255,3223,12030,63,195704,195910
58255,3223,12030,51,195911,197712
58255,3223,12034,44,197801,198807
58255,3223,12034,50,198808,200403
58255,3222,12034,64,200404,201812
58255,3222,12034,79,201804,201804
58255,3223,12037,80,201901,202012
58257,3205,12014,100035,196001,196105
58257,3205,12014,37,196106,197810
58257,3201,12018,37,197811,198112
58257,3200,12016,38,198201,200712
58257,3159,12015,43,200801,201401
58257,3159,12016,43,201402,201502
58259,3201,12054,77,195101,195106
58259,3201,12054,130,195107,195112
58259,3201,12054,73,195201,195204
58259,3201,12054,58,195205,195412
58259,3201,12052,58,195501,196203
58259,3201,12051,53,196204,199106
58259,3201,12051,55,199107,199412
58259,3159,12053,61,199501,200712
58259,3205,12059,48,200801,202012
58259,3205,12059,63,201804,201804
58264,3220,12111,39,195901,197612
58264,3220,12111,36,197701,201112
58264,3220,12111,34,201201,201502
58265,3203,12136,54,195701,195912
58265,3204,12136,55,196001,201112
58265,3204,12136,36,201201,201812
58265,3204,12136,51,201804,201804
58265,3204,12136,36285,201808,201808
58265,3206,12133,38,201901,202012
58265,3206,12132,38,201903,202006
58265,3206,12132,38,202008,202008
58265,3206,12132,38,202012,202012
58268,3206,12105,43,195901,200712
58268,3206,12105,44,200801,201502
58269,3202,12145,100040,195601,195805
58269,3202,12145,41,195806,196112
58269,3148,12140,43,196201,196412
58269,3148,12140,44,196501,199112
58269,3147,12139,45,199201,200812
58269,3147,12139,51,200901,201112
58269,3147,12139,33,201201,201502
58301,3148,11523,781,195801,200512
58301,3149,11523,916,200601,201008
58301,3149,11523,921,201009,201502
58305,3131,11538,1777,195711,198112
58305,3131,11537,1777,198201,199106
58306,3140,11553,100740,196001,196212
58306,3142,11553,100955,196301,196405
58306,3142,11553,954,196406,198012
58306,3141,11553,954,198101,201502
58311,3146,11629,395,195511,196202
58311,3145,11629,605,196203,198202
58311,3145,11630,605,198203,200612
58311,3144,11630,741,200701,202012
58314,3119,11622,919,195401,195406
58314,3119,11622,917,195407,196112
58314,3124,11620,917,196201,196709
58314,3124,11620,681,196710,198112
58314,3124,11619,681,198201,200612
58314,3124,11619,864,200701,202012
58316,3127,11658,200,195608,196412
58316,3127,11658,233,196501,198112
58316,3128,11657,220,198201,201012
58316,3128,11655,236,201101,201502
58317,3100,11620,4316,195611,197212
58317,3055,11623,4333,197301,197608
58317,3051,11621,4333,197609,197812
58317,3052,11622,4333,197901,197911
58317,3052,11622,4342,197912,201502
58319,3103,11656,100490,195611,196403
58319,3103,11656,449,196404,197812
58319,3103,11657,449,197901,198112
58319,3104,11657,854,198201,202012
58320,3142,11711,242,195901,196012
58320,3142,11708,212,197001,198112
58320,3144,11708,222,198201,198308
58320,3144,11708,218,198309,201502
58321,3153,11715,278,195208,195212
58321,3153,11715,276,195301,195412
58321,3153,11715,257,195501,195609
58321,3153,11715,236,195610,196312
58321,3151,11717,236,196401,197906
58321,3152,11714,298,197907,198006
58321,3152,11714,279,198007,200212
58321,3152,11714,268,200301,200312
58321,3147,11718,270,200401,201812
58321,3147,11718,498,201812,201812
58321,3157,11703,270,201812,201812
58321,3157,11703,498,201901,202012
58321,3158,11704,498,201903,202006
58321,3158,11704,498,202008,202008
58321,3158,11704,498,202012,202012
58323,3152,11728,261,196101,196205
58323,3152,11728,261,196308,198112
58323,3153,11728,261,198201,198308
58323,3153,11728,256,198309,198409
58323,3153,11728,253,198410,200110
58323,3153,11728,250,200111,201502
58326,3134,11730,205,195610,196604
58326,3137,11752,224,196605,200912
58326,3135,11750,309,201001,202012
58327,3115,11717,177,195701,196501
58327,3115,11717,200,196502,198202
58327,3115,11717,202,198203,201112
58327,3116,11717,452,201201,201502
58329,3117,11753,144,195701,197412
58329,3118,11754,172,197501,197605
58329,3119,11755,172,197606,198112
58329,3118,11754,172,198201,200712
58329,3120,11752,96,200801,201502
58330,3141,11802,177,195701,195903
58330,3141,11802,177,195907,196502
58330,3146,11807,179,196503,196809
58330,3146,11802,179,196810,197205
58330,3146,11807,179,197206,198112
58330,3143,11807,180,198201,200512
58330,3145,11805,260,200601,201502
58331,3141,11822,227,195904,196504
58331,3143,11821,227,196505,197908
58331,3143,11821,225,197909,198112
58331,3144,11822,225,198201,201502
58333,3157,11851,100172,196001,196112
58333,3157,11851,242,196201,196412
58333,3157,11851,221,196501,196611
58333,3157,11851,221,196702,200512
58333,3156,11854,355,200601,200712
58334,3120,11821,192,195201,195204
58334,3120,11821,128,195205,195301
58334,3120,11821,118,195302,195503
58334,3120,11821,169,195504,195609
58334,3120,11821,148,195610,198012
58334,3120,11823,148,198101,198705
58334,3120,11823,152,198706,200512
58334,3123,11822,95,200601,201502
58335,3138,11829,88,195608,195810
58335,3133,11826,88,195811,196007
58335,3138,11829,88,196008,196411
58335,3134,11827,93,196412,198012
58335,3134,11830,93,198101,200612
58335,3133,11829,83,200701,200912
58335,3134,11831,232,201001,201502
58336,3132,11835,234,195903,196411
58336,3141,11831,234,196412,198012
58336,3142,11831,234,198101,201012
58336,3142,11834,800,201101,202012
58337,3105,11812,330,195901,196510
58337,3105,11812,327,196511,196908
58337,3105,11812,100210,196909,197906
58337,3105,11812,268,197907,198012
58337,3105,11811,268,198101,201502
58338,3108,11831,232,197501,198012
58338,3109,11835,232,198101,198605
58338,3109,11835,211,198606,200812
58338,3109,11835,171,200901,201412
58338,3107,11836,400,201501,202012
58339,3119,11853,92,195901,195912
58339,3119,11853,140,196001,196712
58339,3119,11853,155,196801,197404
58339,3119,11853,140,197405,200112
58339,3120,11854,149,200201,200504
58339,3120,11854,152,200505,201502
58340,3140,11902,100208,195701,195905
58340,3140,11902,167,195906,196412
58340,3140,11902,164,196501,199605
58340,3139,11902,255,199606,201502
58341,3159,11932,76,195501,197911
58341,3159,11935,76,197912,198312
58341,3159,11935,77,198401,200110
58341,3159,11935,92,200111,201012
58341,3159,11936,66,201101,201502
58342,3150,11919,100260,195601,195803
58342,3150,11919,100250,195804,195905
58342,3145,11933,61,195906,196412
58342,3145,11933,100066,196501,197106
58342,3145,11933,91,197107,200312
58342,3143,11930,69,200401,200607
58342,3143,11933,69,200608,201502
58343,3145,11955,66,195201,195304
58343,3146,11957,66,195305,195408
58343,3146,11957,70,195409,195912
58343,3146,11957,88,196001,196104
58343,3146,11957,92,196105,198112
58343,3146,11956,49,198201,199812
58343,3153,11959,44,199901,201502
58344,3157,11912,219,195901,195912
58344,3157,11912,267,196001,196105
58344,3157,11912,317,196106,196412
58344,3157,11912,342,196501,197612
58344,3157,11910,261,197701,200812
58344,3158,11912,360,200901,201502
58345,3126,11931,80,195301,195408
58345,3126,11931,115,195409,195412
58345,3126,11929,115,195501,195610
58345,3126,11929,99,195611,195710
58345,3126,11929,70,195711,198609
58345,3126,11929,72,198610,199910
58345,3126,11929,77,199911,201112
58345,3126,11929,59,201201,201312
58345,3126,11930,59,201401,201612
58345,3125,11930,59,201701,201705
58345,3126,11930,59,201706,202012
58345,3126,11930,74,201804,201804
58346,3122,11950,65,195901,195912
58346,3122,11950,100067,196001,196112
58346,3122,11949,65,196201,199112
58346,3121,11949,257,199201,200412
58346,3120,11949,164,200501,201502
58349,3116,12038,48,199501,201112
58349,3116,12038,23,201201,201312
58349,3125,12034,80,201401,201502
58351,3155,12018,73,195701,196605
58351,3155,12018,47,196606,197612
58351,3155,12018,45,197701,197905
58351,3155,12018,51,197906,198112
58351,3153,12016,51,198201,198307
58351,3153,12016,49,198308,199002
58351,3153,12016,46,199003,200212
58351,3154,12018,42,200301,201502
58352,3145,12040,100042,195701,195811
58352,3145,12040,42,195812,195912
58352,3139,12044,42,196001,196311
58352,3139,12044,46,196312,197501
58352,3139,12044,43,197502,197912
58352,3139,12044,42,198001,199406
58352,3141,12046,43,199407,200412
58352,3139,12046,45,200501,201502
58353,3152,12033,49,196701,197812
58353,3152,12033,68,197901,199703
58353,3152,12034,58,199704,200103
58353,3152,12034,60,200104,200603
58353,3152,12034,87,200604,201412
58353,3152,12034,115,201501,201502
58354,3127,12026,100062,195501,195812
58354,3134,12017,62,195901,195905
58354,3132,12017,62,195906,196501
58354,3135,12019,56,196502,199208
58354,3135,12021,40,199209,200612
58354,3137,12021,23,200701,200712
58354,3137,12021,32,200801,202012
58354,3137,12021,47,201803,201804
58356,3125,12057,44,196001,197404
58356,3125,12057,42,197405,200512
58356,3124,12100,32,200601,202012
58356,3124,12100,47,201804,201804
58357,3114,12038,28,196101,196209
58357,3117,12039,41,196210,196412
58357,3119,12038,62,196501,197912
58357,3119,12038,58,198001,199412
58358,3104,12026,175,195601,201112
58358,3104,12026,167,201201,201705
58358,3105,12026,167,201706,201912
58358,3105,12026,182,201804,201804
58358,3105,12026,167,202003,202012
58359,3111,12041,100047,195901,195912
58359,3111,12041,47,196001,196412
58359,3109,12038,44,196501,196712
58359,3109,12038,44,196802,197912
58359,3109,12038,43,198001,198711
58359,3110,12038,45,198712,200812
58359,3108,12037,47,200901,201502
58360,3154,12112,47,196001,196206
58360,3154,12112,44,196207,196412
58360,3154,12112,45,196501,198709
58360,3154,12110,45,198710,198912
58360,3153,12110,58,199001,200108
58360,3155,12112,33,200109,201502
58361,3104,12126,100042,195901,195912
58361,3104,12126,100045,196001,196412
58361,3107,12123,100045,196501,196708
58361,3107,12123,100047,196709,197808
58361,3107,12123,47,197809,198003
58361,3107,12123,100047,198004,198104
58361,3107,12123,46,198105,199310
58361,3106,12122,50,199311,200304
58361,3106,12122,55,200305,201502
58362,3125,12128,35,195901,196105
58362,3125,12128,42,196106,196508
58362,3125,12128,40,196509,198005
58362,3125,12128,41,198006,198312
58362,3124,12129,36,198401,199012
58362,3124,12129,35,199101,199611
58362,3124,12129,60,199612,200212
58362,3124,12127,55,200301,201912
58362,3123,12126,55,202001,202006
58362,3123,12127,55,202001,202012
58362,3123,12126,55,202008,202008
58362,3123,12126,55,202012,202012
58365,3122,12116,100048,195901,196204
58365,3122,12115,44,196205,201502
58366,3139,12124,100050,195905,196209
58366,3137,12127,19,196210,196806
58366,3137,12127,22,196807,197802
58366,3137,12127,42,197803,197912
58366,3137,12127,41,198001,200304
58366,3138,12124,45,200305,201312
58366,3140,12130,43,201401,201502
58367,3112,12126,70,195101,195112
58367,3112,12126,46,195201,195512
58367,3110,12126,45,195601,198012
58367,3110,12126,44,198101,198112
58367,3110,12126,28,198201,199112
58367,3110,12126,26,199201,199906
58367,3112,12126,46,199907,201502
58369,3103,12145,42,195601,198112
58369,3103,12146,43,198201,200109
58369,3103,12147,50,200110,201502
58370,3114,12132,44,199701,201502
58377,3126,12107,60,196101,197504
58377,3128,12106,58,197505,198812
58377,3128,12106,28,198901,199812
58377,3128,12106,58,199901,199912
58377,3128,12106,28,200001,200507
58377,3128,12106,29,200508,201112
58377,3128,12106,24,201201,201312
58377,3131,12106,57,201401,201502
58401,3055,11530,101845,195902,195910
58401,3047,11520,101845,195911,196106
58401,3047,11520,1058,196107,198210
58401,3047,11524,1058,198211,201012
58401,3045,11524,1231,201101,201502
58402,3044,11537,986,195611,195803
58402,3044,11537,1237,195804,195808
58402,3044,11537,1238,195809,198210
58402,3044,11540,1238,198211,202012
58404,3028,11512,380,195611,196102
58404,3028,11512,412,196103,196512
58404,3028,11512,485,196601,198210
58404,3027,11515,485,198211,200912
58404,3028,11513,618,201001,201502
58407,3015,11501,201,195401,195407
58407,3015,11501,201,195409,195505
58407,3015,11501,216,195506,196408
58407,3015,11501,222,196409,197912
58407,3015,11503,196,198001,200005
58407,3015,11503,198,200006,200512
58407,3014,11502,322,200601,201502
58408,3014,11525,262,195902,196105
58408,3014,11525,242,196106,196207
58408,3014,11515,242,196208,196312
58408,3014,11523,242,196401,196601
58408,3014,11523,249,196602,196806
58408,3014,11523,249,196810,197204
58408,3014,11523,242,197205,198210
58408,3014,11526,351,198211,201502
58409,3004,11553,194,195901,196409
58409,3004,11553,197,196410,197108
58409,3004,11553,283,197109,197408
58409,3004,11553,100179,197409,197809
58409,3004,11553,203,197810,198210
58409,3004,11556,203,198211,200009
58409,3004,11556,201,200010,200311
58409,3004,11556,196,200312,201012
58409,3006,11556,320,201101,201502
58414,3032,11620,597,195906,195912
58414,3026,11617,597,196001,196012
58414,3026,11617,377,196101,196711
58414,3026,11617,377,196803,196806
58414,3026,11617,377,196808,198512
58414,3027,11618,710,198601,201212
58414,3026,11619,1051,201301,201502
58415,3032,11635,270,195609,195811
58415,3038,11635,362,195812,198104
58415,3038,11635,345,198105,200002
58415,3038,11635,351,200003,201112
58415,3040,11633,644,201201,201502
58416,3024,11639,100190,196001,196306
58416,3024,11639,154,196307,196412
58416,3024,11639,162,196501,197812
58416,3025,11639,162,197901,197912
58416,3025,11639,153,198001,200412
58416,3045,11649,355,200501,201502
58417,3018,11613,326,195701,196412
58417,3011,11607,505,196501,197212
58417,3011,11607,534,197301,197812
58417,3010,11608,534,197901,198012
58417,3010,11608,547,198101,201502
58418,3015,11648,261,195701,197812
58418,3008,11642,261,197901,201212
58418,3008,11640,600,201301,201502
58419,2935,11648,176,195701,195812
58419,3003,11659,214,195901,198012
58419,3005,11700,176,198101,198112
58419,3006,11701,176,198201,201502
58420,3042,11715,175,195902,197712
58420,3043,11713,100039,197801,197907
58420,3043,11713,389,197908,201012
58420,3043,11714,583,201101,201502
58421,3040,11751,270,195611,195912
58421,3040,11751,100250,196001,196312
58421,3040,11751,310,196401,198012
58421,3038,11752,310,198101,201502
58423,3029,11747,6473,199101,201502
58424,3037,11702,263,195101,195307
58424,3032,11702,384,195308,195612
58424,3031,11702,409,195701,195911
58424,3031,11702,422,195912,196409
58424,3031,11702,440,196410,197612
58424,3032,11702,198,197701,197812
58424,3032,11703,198,197901,201212
58424,3037,11658,620,201301,201502
58426,3017,11807,2040,196007,197209
58426,3018,11808,1934,197210,201502
58427,3040,11729,272,195901,196411
58427,3040,11729,261,196412,196612
58427,3040,11729,355,196701,197308
58427,3040,11729,350,197309,201112
58427,3039,11730,150,201201,201502
58428,3017,11729,639,196701,197309
58428,3017,11729,647,197310,198108
58428,3013,11729,647,198109,200912
58428,3013,11730,1185,201001,201502
58429,3057,11748,372,196001,196012
58429,3057,11748,100300,196101,196308
58429,3057,11748,372,196309,196707
58429,3057,11748,372,196710,197110
58429,3057,11748,371,197111,198012
58429,3058,11747,371,198101,198208
58429,3058,11747,375,198209,201112
58429,3059,11751,110,201201,202012
58431,3054,11825,138,195608,196308
58431,3055,11817,150,196309,197904
58431,3055,11817,100151,197905,198009
58431,3055,11819,128,198010,201112
58431,3054,11819,390,201201,201502
58432,3046,11829,649,195611,195812
58432,3042,11823,363,195901,195903
58432,3042,11823,363,195905,195905
58432,3042,11823,363,195907,196806
58432,3042,11823,363,196809,198012
58432,3041,11824,363,198101,200812
58432,3041,11824,573,200901,201502
58433,3057,11850,573,195701,195908
58433,3056,11845,573,195909,196907
58433,3056,11845,324,196908,198001
58433,3056,11845,312,198002,201502
58435,3018,11832,2176,195902,197306
58435,3018,11832,2202,197307,201502
58436,3037,11859,894,195608,195611
58436,3037,11858,894,195612,198012
58436,3037,11859,894,198101,200412
58436,3037,11859,873,200501,202012
58437,3008,11809,119410,195601,195904
58437,3008,11809,18404,195905,202012
58437,3008,11810,18404,201801,201801
58438,3005,11834,1891,195611,196706
58438,3005,11834,1891,196710,197704
58438,3005,11835,1911,197705,198105
58438,3005,11835,1921,198106,198408
58438,3005,11835,1911,198409,201502
58441,3053,11925,483,195904,198108
58441,3053,11925,486,198109,198603
58441,3053,11925,485,198604,200912
58441,3052,11925,431,201001,201502
58442,3110,11912,233,196001,197312
58442,3109,11911,100148,197401,197905
58442,3109,11911,120,197906,198012
58442,3108,11911,120,198101,198306
58442,3108,11911,120,198308,201106
58442,3110,11911,165,201107,201502
58443,3100,11954,80,197101,198412
58443,3059,11953,80,198501,198603
58443,3059,11953,85,198604,200106
58443,3059,11953,39,200107,200912
58443,3101,11954,250,201001,201502
58445,3021,11925,114969,195601,198412
58445,3021,11925,15059,198501,199804
58446,3039,11941,165,196001,196012
58446,3039,11941,204,196101,198412
58446,3038,11941,208,198501,200312
58446,3038,11941,277,200401,201212
58446,3038,11942,722,201301,201502
58448,3014,11943,418,196601,197611
58448,3014,11942,418,197612,198207
58448,3014,11942,412,198208,199412
58448,3018,11944,1386,199501,200812
58448,3013,11942,1176,200901,202012
58448,3013,11942,1186,201804,201804
58449,3005,11956,100082,195405,195803
58449,3005,11956,98,195804,197412
58449,3003,11957,98,197501,199012
58449,3003,11957,465,199101,201502
58450,3053,12007,42,195701,196012
58450,3053,12007,64,196101,196111
